Academic Year,College,Ethnicity,Gender,Major,Math,Verbal,Writing,Total Score
"2,014",Arts & Sciences,White,Women,JADV,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,JADV,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,JADV,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,JADV,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,JADV,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,JADV,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,JADV,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,JADV,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,JADV,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,JADV,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,JADV,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,JADV,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,JADV,662.5,587.5,625,"1,875.00"
"2,014",Arts & Sciences,White,Women,JADV,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,JADV,689,611,650,"1,950.00"
"2,014",Arts & Sciences,White,Women,JBCN,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,JBCN,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,JBCN,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,JBCN,689,611,650,"1,950.00"
"2,014",Arts & Sciences,White,Women,JBUS,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,JNWE,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,JNWE,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,JNWE,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,JNWE,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,JNWE,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,JNWE,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,JNWE,673.1,596.9,635,"1,905.00"
"2,014",Arts & Sciences,White,Women,JNWE,689,611,650,"1,950.00"
"2,014",Arts & Sciences,White,Women,JNWE,704.9,625.1,665,"1,995.00"
"2,014",Arts & Sciences,White,Women,JOUR,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,JOUR,477,423,450,"1,350.00"
"2,014",Arts & Sciences,White,Women,JOUR,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,JOUR,519.4,460.6,490,"1,470.00"
"2,014",Arts & Sciences,White,Women,JOUR,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,JOUR,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,JOUR,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,JOUR,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,JOUR,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,JOUR,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,JOUR,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,JOUR,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,JOUR,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,JOUR,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,JOUR,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,JOUR,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,JOUR,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,JOUR,641.3,568.7,605,"1,815.00"
"2,014",Arts & Sciences,White,Women,JOUR,662.5,587.5,625,"1,875.00"
"2,014",Arts & Sciences,White,Women,JOUR,678.4,601.6,640,"1,920.00"
"2,014",Arts & Sciences,White,Women,JOUR,715.5,634.5,675,"2,025.00"
"2,014",Arts & Sciences,White,Women,JOUR,720.8,639.2,680,"2,040.00"
"2,014",Arts & Sciences,White,Women,JOUR,747.3,662.7,705,"2,115.00"
"2,014",Arts & Sciences,White,Women,JPHO,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,JPHO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,JPHO,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,JPUR,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,JPUR,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,JPUR,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,JPUR,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,JPUR,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,JPUR,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,JPUR,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,JPUR,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,JPUR,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,JPUR,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,JPUR,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,MATH,386.9,343.1,365,"1,095.00"
"2,014",Arts & Sciences,White,Women,MATH,461.1,408.9,435,"1,305.00"
"2,014",Arts & Sciences,White,Women,MATH,477,423,450,"1,350.00"
"2,014",Arts & Sciences,White,Women,MATH,487.6,432.4,460,"1,380.00"
"2,014",Arts & Sciences,White,Women,MATH,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,MATH,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,MATH,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,MATH,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,MATH,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,MATH,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,MATH,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,MATH,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,MATH,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,MATH,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,MATH,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,MATH,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,MATH,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,MATH,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,MATH,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,MATH,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,MATH,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,MATH,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,MATH,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,MATH,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,MATH,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,MATH,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,MATH,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,MATH,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,MATH,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,MATH,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,MATH,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,MATH,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,MATH,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,MATH,651.9,578.1,615,"1,845.00"
"2,014",Arts & Sciences,White,Women,MATH,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,MATH,678.4,601.6,640,"1,920.00"
"2,014",Arts & Sciences,White,Women,MATH,683.7,606.3,645,"1,935.00"
"2,014",Arts & Sciences,White,Women,MATH,694.3,615.7,655,"1,965.00"
"2,014",Arts & Sciences,White,Women,MATH,694.3,615.7,655,"1,965.00"
"2,014",Arts & Sciences,White,Women,MATH,699.6,620.4,660,"1,980.00"
"2,014",Arts & Sciences,White,Women,MATH,699.6,620.4,660,"1,980.00"
"2,014",Arts & Sciences,White,Women,MATH,699.6,620.4,660,"1,980.00"
"2,014",Arts & Sciences,White,Women,MATH,704.9,625.1,665,"1,995.00"
"2,014",Arts & Sciences,White,Women,MATH,747.3,662.7,705,"2,115.00"
"2,014",Arts & Sciences,White,Women,MATH,768.5,681.5,725,"2,175.00"
"2,014",Arts & Sciences,White,Women,MATH,768.5,681.5,725,"2,175.00"
"2,014",Arts & Sciences,White,Women,MDTH,471.7,418.3,445,"1,335.00"
"2,014",Arts & Sciences,White,Women,MDTH,482.3,427.7,455,"1,365.00"
"2,014",Arts & Sciences,White,Women,MDTH,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,MDTH,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,MDTH,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,MDTH,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,MDTH,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,MDTH,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,MDTH,519.4,460.6,490,"1,470.00"
"2,014",Arts & Sciences,White,Women,MDTH,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,MDTH,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,MDTH,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,MDTH,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,MDTH,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,MDTH,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,MDTH,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,MDTH,651.9,578.1,615,"1,845.00"
"2,014",Arts & Sciences,White,Women,MDTH,689,611,650,"1,950.00"
"2,014",Arts & Sciences,White,Women,MOBI,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,MTHA,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,MTHA,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,MTHA,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,MTHA,683.7,606.3,645,"1,935.00"
"2,014",Arts & Sciences,White,Women,PBCM,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,PBCM,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,PBCM,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PBCM,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,PBCM,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,PBCM,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PBCM,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,PBCM,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBCM,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBCM,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,PBCM,710.2,629.8,670,"2,010.00"
"2,014",Arts & Sciences,White,Women,PBIO,418.7,371.3,395,"1,185.00"
"2,014",Arts & Sciences,White,Women,PBIO,429.3,380.7,405,"1,215.00"
"2,014",Arts & Sciences,White,Women,PBIO,445.2,394.8,420,"1,260.00"
"2,014",Arts & Sciences,White,Women,PBIO,445.2,394.8,420,"1,260.00"
"2,014",Arts & Sciences,White,Women,PBIO,450.5,399.5,425,"1,275.00"
"2,014",Arts & Sciences,White,Women,PBIO,455.8,404.2,430,"1,290.00"
"2,014",Arts & Sciences,White,Women,PBIO,455.8,404.2,430,"1,290.00"
"2,014",Arts & Sciences,White,Women,PBIO,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,PBIO,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,PBIO,466.4,413.6,440,"1,320.00"
"2,014",Arts & Sciences,White,Women,PBIO,471.7,418.3,445,"1,335.00"
"2,014",Arts & Sciences,White,Women,PBIO,471.7,418.3,445,"1,335.00"
"2,014",Arts & Sciences,White,Women,PBIO,471.7,418.3,445,"1,335.00"
"2,014",Arts & Sciences,White,Women,PBIO,487.6,432.4,460,"1,380.00"
"2,014",Arts & Sciences,White,Women,PBIO,487.6,432.4,460,"1,380.00"
"2,014",Arts & Sciences,White,Women,PBIO,492.9,437.1,465,"1,395.00"
"2,014",Arts & Sciences,White,Women,PBIO,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,PBIO,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,PBIO,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,PBIO,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,PBIO,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,PBIO,503.5,446.5,475,"1,425.00"
"2,014",Arts & Sciences,White,Women,PBIO,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,PBIO,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,PBIO,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,PBIO,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,PBIO,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,PBIO,519.4,460.6,490,"1,470.00"
"2,014",Arts & Sciences,White,Women,PBIO,519.4,460.6,490,"1,470.00"
"2,014",Arts & Sciences,White,Women,PBIO,519.4,460.6,490,"1,470.00"
"2,014",Arts & Sciences,White,Women,PBIO,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PBIO,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PBIO,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PBIO,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,PBIO,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,PBIO,530,470,500,"1,500.00"
"2,014",Arts & Sciences,White,Women,PBIO,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,PBIO,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,PBIO,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PBIO,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PBIO,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PBIO,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PBIO,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,PBIO,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,PBIO,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,PBIO,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,PBIO,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,PBIO,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,PBIO,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PBIO,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,PBIO,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,PBIO,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,PBIO,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,PBIO,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,PBIO,567.1,502.9,535,"1,605.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PBIO,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PBIO,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PBIO,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PBIO,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PBIO,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PBIO,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,PBIO,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,PBIO,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PBIO,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PBIO,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PBIO,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PBIO,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PBIO,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,PBIO,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,PBIO,609.5,540.5,575,"1,725.00"
"2,014",Arts & Sciences,White,Women,PBIO,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,PBIO,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,PBIO,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,PBIO,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,PBIO,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,PBIO,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,PBIO,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,PBIO,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBIO,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBIO,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBIO,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBIO,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PBIO,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,PBIO,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,PBIO,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,PBIO,641.3,568.7,605,"1,815.00"
"2,014",Arts & Sciences,White,Women,PBIO,641.3,568.7,605,"1,815.00"
"2,014",Arts & Sciences,White,Women,PBIO,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,PBIO,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,PBIO,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,PBIO,651.9,578.1,615,"1,845.00"
"2,014",Arts & Sciences,White,Women,PBIO,651.9,578.1,615,"1,845.00"
"2,014",Arts & Sciences,White,Women,PBIO,662.5,587.5,625,"1,875.00"
"2,014",Arts & Sciences,White,Women,PBIO,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,PBIO,667.8,592.2,630,"1,890.00"
"2,014",Arts & Sciences,White,Women,PBIO,673.1,596.9,635,"1,905.00"
"2,014",Arts & Sciences,White,Women,PBIO,673.1,596.9,635,"1,905.00"
"2,014",Arts & Sciences,White,Women,PBIO,673.1,596.9,635,"1,905.00"
"2,014",Arts & Sciences,White,Women,PBIO,678.4,601.6,640,"1,920.00"
"2,014",Arts & Sciences,White,Women,PBIO,678.4,601.6,640,"1,920.00"
"2,014",Arts & Sciences,White,Women,PBIO,678.4,601.6,640,"1,920.00"
"2,014",Arts & Sciences,White,Women,PBIO,689,611,650,"1,950.00"
"2,014",Arts & Sciences,White,Women,PBIO,694.3,615.7,655,"1,965.00"
"2,014",Arts & Sciences,White,Women,PBIO,699.6,620.4,660,"1,980.00"
"2,014",Arts & Sciences,White,Women,PBIO,699.6,620.4,660,"1,980.00"
"2,014",Arts & Sciences,White,Women,PBIO,715.5,634.5,675,"2,025.00"
"2,014",Arts & Sciences,White,Women,PBIO,720.8,639.2,680,"2,040.00"
"2,014",Arts & Sciences,White,Women,PBIO,726.1,643.9,685,"2,055.00"
"2,014",Arts & Sciences,White,Women,PCOM,408.1,361.9,385,"1,155.00"
"2,014",Arts & Sciences,White,Women,PCOM,477,423,450,"1,350.00"
"2,014",Arts & Sciences,White,Women,PCOM,482.3,427.7,455,"1,365.00"
"2,014",Arts & Sciences,White,Women,PCOM,482.3,427.7,455,"1,365.00"
"2,014",Arts & Sciences,White,Women,PCOM,498.2,441.8,470,"1,410.00"
"2,014",Arts & Sciences,White,Women,PCOM,508.8,451.2,480,"1,440.00"
"2,014",Arts & Sciences,White,Women,PCOM,514.1,455.9,485,"1,455.00"
"2,014",Arts & Sciences,White,Women,PCOM,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PCOM,535.3,474.7,505,"1,515.00"
"2,014",Arts & Sciences,White,Women,PCOM,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PCOM,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PCOM,556.5,493.5,525,"1,575.00"
"2,014",Arts & Sciences,White,Women,PCOM,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,PCOM,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PCOM,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PCOM,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PCOM,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PCOM,630.7,559.3,595,"1,785.00"
"2,014",Arts & Sciences,White,Women,PCOM,636,564,600,"1,800.00"
"2,014",Arts & Sciences,White,Women,PCOM,646.6,573.4,610,"1,830.00"
"2,014",Arts & Sciences,White,Women,PENG,524.7,465.3,495,"1,485.00"
"2,014",Arts & Sciences,White,Women,PENG,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PENG,540.6,479.4,510,"1,530.00"
"2,014",Arts & Sciences,White,Women,PENG,545.9,484.1,515,"1,545.00"
"2,014",Arts & Sciences,White,Women,PENG,551.2,488.8,520,"1,560.00"
"2,014",Arts & Sciences,White,Women,PENG,561.8,498.2,530,"1,590.00"
"2,014",Arts & Sciences,White,Women,PENG,572.4,507.6,540,"1,620.00"
"2,014",Arts & Sciences,White,Women,PENG,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PENG,577.7,512.3,545,"1,635.00"
"2,014",Arts & Sciences,White,Women,PENG,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,PENG,583,517,550,"1,650.00"
"2,014",Arts & Sciences,White,Women,PENG,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PENG,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PENG,588.3,521.7,555,"1,665.00"
"2,014",Arts & Sciences,White,Women,PENG,593.6,526.4,560,"1,680.00"
"2,014",Arts & Sciences,White,Women,PENG,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PENG,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PENG,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PENG,598.9,531.1,565,"1,695.00"
"2,014",Arts & Sciences,White,Women,PENG,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PENG,604.2,535.8,570,"1,710.00"
"2,014",Arts & Sciences,White,Women,PENG,614.8,545.2,580,"1,740.00"
"2,014",Arts & Sciences,White,Women,PENG,620.1,549.9,585,"1,755.00"
"2,014",Arts & Sciences,White,Women,PENG,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,PENG,625.4,554.6,590,"1,770.00"
"2,014",Arts & Sciences,White,Women,PENG,625.4,554.6,590,"1,770.00"
